Url,"Rain=1, no rain =0",,,
http://www.freesound.org/people/Corsica_S/sounds/127638/,0,,,
http://www.freesound.org/people/dobroide/sounds/16009/,0,,,
http://www.freesound.org/people/SpeedY/sounds/17056/,0,,,
http://www.freesound.org/people/SpeedY/sounds/17057/,0,,,
http://www.freesound.org/people/philberts/sounds/111393/,0,,,
http://www.freesound.org/people/LG/sounds/73182/,0,,,
http://www.freesound.org/people/JoniHeinonen/sounds/169152/,1,,,
http://www.freesound.org/people/inchadney/sounds/104520/,0,,,
http://www.freesound.org/people/OSH37/sounds/140791/,0,,,
http://www.freesound.org/people/kvgarlic/sounds/182524/,0,,,
http://www.freesound.org/people/bmoreno/sounds/147929/,0,,,
http://www.freesound.org/people/polymorpheva/sounds/110118/,0,,,
http://www.freesound.org/people/kvgarlic/sounds/169883/,0,,,
http://www.freesound.org/people/Pooleside/sounds/54914/,0,,,
http://www.freesound.org/people/inchadney/sounds/59043/,0,,,
http://www.freesound.org/people/inchadney/sounds/114522/,1,,,
http://www.freesound.org/people/Benboncan/sounds/116667/,0,,,
http://www.freesound.org/people/themanitou/sounds/146326/,0,,,
http://www.freesound.org/people/dobroide/sounds/86733/,1,,,
http://www.freesound.org/people/LG/sounds/75254/,0,,,
http://www.freesound.org/people/dobroide/sounds/110695/,1,,,
http://www.freesound.org/people/kwazi/sounds/56371/,0,,,
http://www.freesound.org/people/RTB45/sounds/162818/,0,,,
http://www.freesound.org/people/digifishmusic/sounds/45437/,1,,,
http://www.freesound.org/people/dobroide/sounds/69965/,0,,,
http://www.freesound.org/people/markystar/sounds/75069/,1,,,
http://www.freesound.org/people/hiriak/sounds/166479/,0,,,
http://www.freesound.org/people/NoiseCollector/sounds/55513/,1,,,
http://www.freesound.org/people/erpe/sounds/130874/,0,,,
http://www.freesound.org/people/OSH37/sounds/140796/,0,,,
http://www.freesound.org/people/Traver/sounds/89111/,0,,,
http://www.freesound.org/people/Kyster/sounds/123142/,1,,,
http://www.freesound.org/people/inchadney/sounds/20989/,0,,,
http://www.freesound.org/people/ERH/sounds/61629/,0,,,
http://www.freesound.org/people/RHumphries/sounds/2526/,0,,,
http://www.freesound.org/people/wisslgisse/sounds/54357/,1,,,
http://www.freesound.org/people/Bram/sounds/11692/,0,,,
http://www.freesound.org/people/dobroide/sounds/95534/,0,,,
http://www.freesound.org/people/swelltoe77/sounds/160531/,0,,,
http://www.freesound.org/people/inchadney/sounds/110575/,1,,,
http://www.freesound.org/people/taylordonj/sounds/69305/,1,,,
http://www.freesound.org/people/inchadney/sounds/125227/,1,,,
http://www.freesound.org/people/dobroide/sounds/94409/,1,,,
http://www.freesound.org/people/E330/sounds/195597/,1,,,
http://www.freesound.org/people/skiersailor/sounds/76685/,0,,,
http://www.freesound.org/people/noellenichols/sounds/169621/,0,,,
http://www.freesound.org/people/sagetyrtle/sounds/188246/,1,,,
http://www.freesound.org/people/ikbenraar/sounds/135717/,0,,,
http://www.freesound.org/people/klankbeeld/sounds/177982/,0,,,
http://www.freesound.org/people/dobroide/sounds/98647/,1,,,
http://www.freesound.org/people/dobroide/sounds/86638/,0,,,
http://www.freesound.org/people/bmoreno/sounds/147946/,0,,,
http://www.freesound.org/people/Ferdinger/sounds/146229/,1,,,
http://www.freesound.org/people/dobroide/sounds/114624/,0,,,
http://www.freesound.org/people/sazman/sounds/28252/,0,,,
http://www.freesound.org/people/Carlvus/sounds/178427/,0,,,
http://www.freesound.org/people/LukeIRL/sounds/62031/,1,,,
http://www.freesound.org/people/dobroide/sounds/86961/,0,,,
http://www.freesound.org/people/kvgarlic/sounds/152662/,0,,,
http://www.freesound.org/people/mr_rolfi/sounds/22325/,0,,,
http://www.freesound.org/people/kwazi/sounds/56370/,1,,,
http://www.freesound.org/people/ultradust/sounds/167501/,1,,,
http://www.freesound.org/people/bmoreno/sounds/158601/,0,,,
http://www.freesound.org/people/14all41/sounds/69243/,0,,,
http://www.freesound.org/people/LG/sounds/73078/,0,,,
http://www.freesound.org/people/vflefevre/sounds/165996/,0,,,
http://www.freesound.org/people/Suz_Soundcreations/sounds/180541/,0,,,
http://www.freesound.org/people/LG/sounds/81486/,0,,,
http://www.freesound.org/people/soundbytez/sounds/99449/,0,,,
http://www.freesound.org/people/dobroide/sounds/39974/,0,,,
http://www.freesound.org/people/inchadney/sounds/127133/,0,,,
http://www.freesound.org/people/zigzagzen/sounds/168058/,0,,,
http://www.freesound.org/people/Audiactiva/sounds/48568/,1,,,
http://www.freesound.org/people/dobroide/sounds/72266/,0,,,
http://www.freesound.org/people/RHumphries/sounds/2524/,0,,,
http://www.freesound.org/people/E330/sounds/195598/,1,,,
http://www.freesound.org/people/Heigh-hoo/sounds/66096/,0,,,
http://www.freesound.org/people/inchadney/sounds/21091/,1,,,
http://www.freesound.org/people/inchadney/sounds/95945/,0,,,
http://www.freesound.org/people/jobro/sounds/112250/,1,,,
http://www.freesound.org/people/jppi_Stu/sounds/104843/,0,,,
http://www.freesound.org/people/soundbytez/sounds/111078/,0,,,
http://www.freesound.org/people/LG/sounds/56877/,0,,,
http://www.freesound.org/people/soundbytez/sounds/100250/,0,,,
http://www.freesound.org/people/frankd/sounds/165156/,0,,,
http://www.freesound.org/people/LG/sounds/102078/,0,,,
http://www.freesound.org/people/inchadney/sounds/127134/,1,,,
http://www.freesound.org/people/RTB45/sounds/148422/,0,,,
http://www.freesound.org/people/jppi_Stu/sounds/16783/,0,,,
http://www.freesound.org/people/alexbird/sounds/52790/,0,,,
http://www.freesound.org/people/conleec/sounds/176786/,0,,,
http://www.freesound.org/people/miastodzwiekow/sounds/127516/,0,,,
http://www.freesound.org/people/dobroide/sounds/102852/,1,,,
http://www.freesound.org/people/dobroide/sounds/78664/,0,,,
http://www.freesound.org/people/klankbeeld/sounds/180544/,1,,,
http://www.freesound.org/people/afterguard/sounds/41486/,0,,,
http://www.freesound.org/people/dobroide/sounds/36056/,1,,,
http://www.freesound.org/people/NoiseCollector/sounds/56941/,0,,,
http://www.freesound.org/people/cris/sounds/126607/,1,,,
http://www.freesound.org/people/RTB45/sounds/156666/,1,,,
http://www.freesound.org/people/NoiseCollector/sounds/65271/,1,,,
http://www.freesound.org/people/panosktn/sounds/80484/,0,,,
http://www.freesound.org/people/campl/sounds/138466/,0,,,
http://www.freesound.org/people/soundbytez/sounds/116220/,0,,,
http://www.freesound.org/people/bmoreno/sounds/164163/,1,,,
http://www.freesound.org/people/JoniHeinonen/sounds/169154/,1,,,
http://www.freesound.org/people/RHumphries/sounds/2532/,1,,,
http://www.freesound.org/people/dobroide/sounds/104733/,1,,,
http://www.freesound.org/people/mr_rolfi/sounds/22160/,0,,,
http://www.freesound.org/people/Bradovic/sounds/166427/,0,,,
http://www.freesound.org/people/inchadney/sounds/88225/,1,,,
http://www.freesound.org/people/hokstnator/sounds/151192/,0,,,
http://www.freesound.org/people/polymorpheva/sounds/110124/,0,,,
http://www.freesound.org/people/ragamuffin/sounds/186517/,1,,,
http://www.freesound.org/people/soundbytez/sounds/108762/,1,,,
http://www.freesound.org/people/klankbeeld/sounds/167569/,1,,,
http://www.freesound.org/people/dobroide/sounds/18230/,1,,,
http://www.freesound.org/people/LG/sounds/77654/,0,,,
http://www.freesound.org/people/blaukreuz/sounds/188173/,1,,,
http://www.freesound.org/people/felix.blume/sounds/147863/,0,,,
http://www.freesound.org/people/alexbird/sounds/99160/,0,,,
http://www.freesound.org/people/FreqMan/sounds/25386/,0,,,
http://www.freesound.org/people/inchadney/sounds/133818/,0,,,
http://www.freesound.org/people/reinsamba/sounds/54595/,0,,,
http://www.freesound.org/people/sagetyrtle/sounds/107518/,1,,,
http://www.freesound.org/people/volivieri/sounds/39673/,0,,,
http://www.freesound.org/people/dobroide/sounds/86928/,0,,,
http://www.freesound.org/people/NoiseCollector/sounds/63726/,0,,,
http://www.freesound.org/people/CARLOSLAZARTE/sounds/164847/,1,,,
http://www.freesound.org/people/simple%20machines/sounds/43714/,1,,,
http://www.freesound.org/people/LukeIRL/sounds/176029/,0,,,
http://www.freesound.org/people/cognito%20perceptu/sounds/97606/,0,,,
http://www.freesound.org/people/dobroide/sounds/86772/,0,,,
http://www.freesound.org/people/JELIPE/sounds/159513/,0,,,
http://www.freesound.org/people/klankbeeld/sounds/175040/,1,,,
http://www.freesound.org/people/dobroide/sounds/72261/,0,,,
http://www.freesound.org/people/Benboncan/sounds/80745/,1,,,
http://www.freesound.org/people/NoiseCollector/sounds/55516/,1,,,
http://www.freesound.org/people/Luftrum/sounds/58858/,0,,,
http://www.freesound.org/people/miastodzwiekow/sounds/127301/,0,,,
http://www.freesound.org/people/reinsamba/sounds/16673/,1,,,
http://www.freesound.org/people/inchadney/sounds/60135/,1,,,
http://www.freesound.org/people/Heigh-hoo/sounds/76449/,0,,,
http://www.freesound.org/people/al.barbosa/sounds/149065/,0,,,
http://www.freesound.org/people/Bradovic/sounds/166717/,0,,,
http://www.freesound.org/people/felix.blume/sounds/162230/,1,,,
http://www.freesound.org/people/NoiseCollector/sounds/56958/,0,,,
http://www.freesound.org/people/rfhache/sounds/64122/,0,,,
http://www.freesound.org/people/NoiseCollector/sounds/55512/,0,,,
http://www.freesound.org/people/nickpursehouse/sounds/110381/,0,,,
http://www.freesound.org/people/dobroide/sounds/17154/,0,,,
http://www.freesound.org/people/bisanu6/sounds/190958/,1,,,
http://www.freesound.org/people/inchadney/sounds/46348/,1,,,
http://www.freesound.org/people/barcelonetasonora/sounds/188477/,1,,,
http://www.freesound.org/people/inchadney/sounds/117817/,1,,,
http://www.freesound.org/people/LG/sounds/67419/,0,,,
http://www.freesound.org/people/LG/sounds/102090/,0,,,
http://www.freesound.org/people/daveincamas/sounds/25021/,0,,,
http://www.freesound.org/people/Corsica_S/sounds/127616/,0,,,
http://www.freesound.org/people/dobroide/sounds/92847/,1,,,
http://www.freesound.org/people/inchadney/sounds/153457/,0,,,
http://www.freesound.org/people/NoiseCollector/sounds/65673/,0,,,
http://www.freesound.org/people/LG/sounds/54948/,1,,,
http://www.freesound.org/people/jus/sounds/39446/,0,,,
http://www.freesound.org/people/barcelonetasonora/sounds/186331/,0,,,
http://www.freesound.org/people/swelltoe77/sounds/160540/,1,,,
http://www.freesound.org/people/rastataper/sounds/56171/,1,,,
http://www.freesound.org/people/inchadney/sounds/43694/,0,,,
http://www.freesound.org/people/LG/sounds/69339/,0,,,
http://www.freesound.org/people/LG/sounds/77665/,0,,,
http://www.freesound.org/people/Q.K./sounds/56233/,1,,,
http://www.freesound.org/people/bmoreno/sounds/146691/,0,,,
http://www.freesound.org/people/elektroproleter/sounds/157596/,1,,,
http://www.freesound.org/people/miastodzwiekow/sounds/133087/,1,,,
http://www.freesound.org/people/aarom/sounds/132982/,1,,,
http://www.freesound.org/people/barcelonetasonora/sounds/189849/,1,,,
http://www.freesound.org/people/Strawhenge/sounds/160579/,1,,,
http://www.freesound.org/people/sagetyrtle/sounds/15424/,1,,,
http://www.freesound.org/people/lonemonk/sounds/123685/,0,,,
http://www.freesound.org/people/weyhingj/sounds/144068/,0,,,
http://www.freesound.org/people/erpe/sounds/130866/,1,,,
http://www.freesound.org/people/mab/sounds/23192/,0,,,
http://www.freesound.org/people/Benboncan/sounds/71508/,1,,,
http://www.freesound.org/people/miastodzwiekow/sounds/127236/,0,,,
http://www.freesound.org/people/klankbeeld/sounds/174880/,0,,,
http://www.freesound.org/people/bmoreno/sounds/164374/,0,,,
http://www.freesound.org/people/truflabart/sounds/123707/,0,,,
http://www.freesound.org/people/LG/sounds/73187/,0,,,
http://www.freesound.org/people/laurent/sounds/16992/,0,,,
http://www.freesound.org/people/Benboncan/sounds/80079/,1,,,
http://www.freesound.org/people/daveincamas/sounds/45477/,0,,,
http://www.freesound.org/people/digifishmusic/sounds/57583/,0,,,
http://www.freesound.org/people/RTB45/sounds/169351/,1,,,
http://www.freesound.org/people/strangely_gnarled/sounds/105361/,0,,,
http://www.freesound.org/people/Zigzag20705/sounds/134979/,0,,,
http://www.freesound.org/people/jemtman/sounds/172997/,0,,,
http://www.freesound.org/people/inchadney/sounds/49853/,1,,,
http://www.freesound.org/people/Corsica_S/sounds/169031/,0,,,
http://www.freesound.org/people/bmoreno/sounds/164184/,1,,,
http://www.freesound.org/people/personum/sounds/104189/,1,,,
http://www.freesound.org/people/skiersailor/sounds/76683/,0,,,
http://www.freesound.org/people/rfhache/sounds/59448/,1,,,
http://www.freesound.org/people/inchadney/sounds/118592/,0,,,
http://www.freesound.org/people/dobroide/sounds/153500/,0,,,
http://www.freesound.org/people/bmoreno/sounds/146853/,0,,,
http://www.freesound.org/people/NoiseCollector/sounds/80788/,1,,,
http://www.freesound.org/people/Bradovic/sounds/166426/,1,,,
http://www.freesound.org/people/inchadney/sounds/104386/,1,,,
http://www.freesound.org/people/wisslgisse/sounds/54811/,0,,,
http://www.freesound.org/people/dobroide/sounds/22383/,0,,,
http://www.freesound.org/people/rfhache/sounds/45993/,1,,,
http://www.freesound.org/people/simple%20machines/sounds/46232/,0,,,
http://www.freesound.org/people/Audiactiva/sounds/47494/,1,,,
http://www.freesound.org/people/soundbytez/sounds/134780/,1,,,
http://www.freesound.org/people/digifishmusic/sounds/62276/,0,,,
http://www.freesound.org/people/miastodzwiekow/sounds/124684/,0,,,
http://www.freesound.org/people/LG/sounds/71048/,0,,,
http://www.freesound.org/people/bmoreno/sounds/159986/,0,,,
http://www.freesound.org/people/NoiseCollector/sounds/65328/,1,,,
http://www.freesound.org/people/inchadney/sounds/49852/,0,,,
http://www.freesound.org/people/nichiatu/sounds/168968/,0,,,
http://www.freesound.org/people/LG/sounds/73079/,0,,,
http://www.freesound.org/people/bmoreno/sounds/164165/,0,,,
http://www.freesound.org/people/Pooleside/sounds/59449/,0,,,
http://www.freesound.org/people/ERH/sounds/50424/,0,,,
http://www.freesound.org/people/nsp/sounds/124486/,0,,,
http://www.freesound.org/people/bmoreno/sounds/164183/,0,,,
http://www.freesound.org/people/blaukreuz/sounds/189822/,1,,,
http://www.freesound.org/people/NoiseCollector/sounds/55515/,0,,,
http://www.freesound.org/people/digifishmusic/sounds/43104/,1,,,
http://www.freesound.org/people/THE_bizniss/sounds/37930/,0,,,
http://www.freesound.org/people/digifishmusic/sounds/80397/,0,,,
http://www.freesound.org/people/kvgarlic/sounds/135483/,1,,,
http://www.freesound.org/people/Tomlija/sounds/172053/,0,,,
http://www.freesound.org/people/catorze/sounds/131873/,1,,,
http://www.freesound.org/people/miastodzwiekow/sounds/127272/,0,,,
http://www.freesound.org/people/ERH/sounds/56909/,0,,,
http://www.freesound.org/people/dobroide/sounds/111947/,0,,,
http://www.freesound.org/people/reinsamba/sounds/43480/,0,,,
http://www.freesound.org/people/bmoreno/sounds/155120/,0,,,
http://www.freesound.org/people/NoiseCollector/sounds/69087/,1,,,
http://www.freesound.org/people/Berwitz/sounds/150190/,0,,,
http://www.freesound.org/people/LG/sounds/75299/,1,,,
http://www.freesound.org/people/klankbeeld/sounds/189268/,0,,,
http://www.freesound.org/people/inchadney/sounds/103674/,0,,,
http://www.freesound.org/people/klankbeeld/sounds/169231/,0,,,
http://www.freesound.org/people/Ch0cchi/sounds/15352/,0,,,
http://www.freesound.org/people/miastodzwiekow/sounds/127273/,0,,,
http://www.freesound.org/people/lgarrett/sounds/17076/,0,,,
http://www.freesound.org/people/gadzooks/sounds/20580/,1,,,
http://www.freesound.org/people/vibe_crc/sounds/50061/,0,,,
http://www.freesound.org/people/tsbertalan/sounds/77782/,0,,,
http://www.freesound.org/people/thorvandahl/sounds/184215/,1,,,
http://www.freesound.org/people/Benboncan/sounds/60086/,1,,,
http://www.freesound.org/people/bmoreno/sounds/146693/,0,,,
http://www.freesound.org/people/dobroide/sounds/87127/,0,,,
http://www.freesound.org/people/klankbeeld/sounds/174093/,0,,,
http://www.freesound.org/people/cms4f/sounds/159166/,0,,,
